t_us,dt_us,ax,ay,az,ppg
17612806,10018,0.977295,-0.199341,0.392578,529
17622784,9978,0.949707,-0.198853,0.386963,527
17632797,10013,0.925537,-0.196899,0.380737,526
17642799,10002,0.909668,-0.195190,0.367798,530
17652810,10011,0.885376,-0.194702,0.358276,534
17662797,9987,0.880493,-0.199585,0.347778,532
17672793,9996,0.883667,-0.205322,0.335449,530
17682797,10004,0.895630,-0.213379,0.323730,529
17692795,9998,0.918091,-0.219238,0.313599,524
17702793,9998,0.988892,-0.241211,0.304077,526
17712823,10030,1.018921,-0.256470,0.307983,514
17722783,9960,1.047363,-0.271118,0.308350,508
17732785,10002,1.056763,-0.285034,0.308716,506
17742810,10025,1.052368,-0.289307,0.308228,502
17752787,9977,1.008545,-0.287231,0.292603,495
17762804,10017,1.001099,-0.276855,0.286377,489
17772802,9998,0.983887,-0.253174,0.280151,490
17782801,9999,0.969727,-0.230957,0.273926,493
17792794,9993,0.960083,-0.214111,0.270508,490
17802790,9996,0.947876,-0.200195,0.268799,500
17812782,9992,0.927856,-0.200439,0.266357,505
17822801,10019,0.919067,-0.213989,0.264404,500
17832783,9982,0.910034,-0.228516,0.256104,507
17842792,10009,0.901245,-0.240234,0.247314,510
17852793,10001,0.894287,-0.244141,0.235352,506
17862787,9994,0.884888,-0.232178,0.217285,505
17872784,9997,0.884155,-0.226685,0.212646,509
17882795,10011,0.889648,-0.226074,0.209473,512
17892792,9997,0.897583,-0.227417,0.209351,511
17902792,10000,0.907104,-0.231201,0.212036,509
17912812,10020,0.920288,-0.238403,0.213867,509
17922803,9991,0.948364,-0.245850,0.221924,508
17932782,9979,0.959717,-0.244507,0.227417,509
17942791,10009,0.969604,-0.241699,0.229370,515
17952803,10012,0.977173,-0.238770,0.230469,520
17962808,10005,0.983643,-0.238281,0.230225,519
17972794,9986,0.985474,-0.239624,0.226318,528
17982811,10017,0.987305,-0.243652,0.225098,534
17992804,9993,0.987915,-0.245605,0.224243,534
18002798,9994,0.987671,-0.246704,0.225708,539
18012798,10000,0.986938,-0.244385,0.229858,542
18022791,9993,0.984009,-0.239990,0.243408,538
18032808,10017,0.973267,-0.232178,0.253052,536
18042798,9990,0.968506,-0.235840,0.262817,523
18052802,10004,0.966675,-0.241455,0.270020,528
18062797,9995,0.965698,-0.246582,0.277710,521
18072790,9993,0.958618,-0.244507,0.288940,517
18082788,9998,0.958984,-0.240479,0.304321,511
18092789,10001,0.962402,-0.234619,0.310059,509
18102802,10013,0.961060,-0.223022,0.317627,498
18112803,10001,0.953369,-0.207642,0.327393,493
18122788,9985,0.947998,-0.193359,0.336914,495
18132803,10015,0.947388,-0.177490,0.350586,486
18142798,9995,0.953979,-0.174438,0.360352,484
18152799,10001,0.959351,-0.173584,0.366333,479
18162792,9993,0.959839,-0.177856,0.372192,481
18172808,10016,0.958008,-0.185791,0.376465,484
18182803,9995,0.955688,-0.195801,0.375854,483
18192803,10000,0.973999,-0.206177,0.367920,484
18202804,10001,1.002686,-0.212280,0.363037,479
18212787,9983,1.034912,-0.215454,0.363770,488
18222792,10005,1.067383,-0.214600,0.365845,490
18232784,9992,1.079346,-0.211426,0.377197,489
18242809,10025,1.028931,-0.210327,0.379883,485
18252808,9999,1.005249,-0.213867,0.364380,484
18262799,9991,1.000610,-0.211304,0.348877,474
18272806,10007,1.000488,-0.199585,0.341797,482
18282794,9988,0.985718,-0.180420,0.343384,481
18292801,10007,0.950073,-0.157837,0.351563,485
18302797,9996,0.875610,-0.125366,0.358398,490
18312790,9993,0.849487,-0.116211,0.357300,498
18322809,10019,0.834839,-0.117920,0.349609,504
18332806,9997,0.837280,-0.127930,0.339478,510
18342802,9996,0.858887,-0.144775,0.327515,512
18352788,9986,0.923462,-0.175537,0.301880,514
18362792,10004,0.946777,-0.178345,0.294556,516
18372803,10011,0.963745,-0.177490,0.294556,512
18382784,9981,0.969116,-0.169800,0.300659,512
18392784,10000,0.965820,-0.161499,0.311279,515
18402812,10028,0.945923,-0.153076,0.336792,509
18412789,9977,0.913208,-0.145630,0.342163,511
18422799,10010,0.914307,-0.150635,0.344116,510
18432809,10010,0.916016,-0.157593,0.344727,510
18442810,10001,0.911621,-0.165405,0.339844,509
18452789,9979,0.902954,-0.171631,0.333740,511
18462797,10008,0.881958,-0.171387,0.325562,509
18472807,10010,0.877197,-0.168457,0.327637,506
18482796,9989,0.864868,-0.165405,0.332031,514
18492789,9993,0.850830,-0.162720,0.336792,514
18502806,10017,0.840942,-0.159668,0.342651,515
18512787,9981,0.834473,-0.164429,0.346802,520
18522784,9997,0.822266,-0.169434,0.346436,519
18532790,10006,0.822388,-0.174072,0.344971,520
18542797,10007,0.819336,-0.177979,0.340454,522
18552800,10003,0.812012,-0.182861,0.336182,525
18562792,9992,0.808838,-0.186890,0.334595,525
18572793,10001,0.806274,-0.184448,0.337158,526
18582809,10016,0.810181,-0.177490,0.339844,526
18592808,9999,0.817139,-0.170166,0.343140,519
18602794,9986,0.823853,-0.164185,0.346436,524
18612793,9999,0.834229,-0.162109,0.348145,524
18622814,10021,0.859863,-0.164185,0.345093,521
18632787,9973,0.870117,-0.171387,0.342773,520
18642810,10023,0.876343,-0.180908,0.338257,517
18652797,9987,0.879883,-0.190308,0.334717,515
18662796,9999,0.888184,-0.198608,0.331543,523
18672782,9986,0.894775,-0.205444,0.328735,513
18682804,10022,0.899902,-0.210449,0.322510,508
18692798,9994,0.900513,-0.209229,0.322388,509
18702795,9997,0.899536,-0.206665,0.320679,506
18712783,9988,0.899658,-0.206421,0.315796,506
18722790,10007,0.901978,-0.205933,0.311646,501
18732811,10021,0.902100,-0.203735,0.313599,502
18742789,9978,0.903564,-0.201904,0.314453,504
18752785,9996,0.903198,-0.202515,0.318481,504
18762807,10022,0.906250,-0.205811,0.322510,504
18772787,9980,0.914185,-0.209717,0.325928,511
18782803,10016,0.929199,-0.209961,0.328125,521
18792792,9989,0.982666,-0.216797,0.329956,529
