t_us,dt_us,ax,ay,az,ppg
22856719,10016,0.344971,-0.630005,-0.727417,512
22866716,9997,0.345825,-0.628418,-0.726074,504
22876697,9981,0.344849,-0.622559,-0.725708,507
22886705,10008,0.346802,-0.625122,-0.725708,509
22896699,9994,0.348389,-0.628662,-0.727539,508
22906720,10021,0.344727,-0.627930,-0.728394,510
22916694,9974,0.343506,-0.629517,-0.726074,509
22926715,10021,0.342163,-0.629272,-0.724365,506
22936718,10003,0.341187,-0.628418,-0.723755,511
22946711,9993,0.340576,-0.628052,-0.726562,512
22956702,9991,0.340210,-0.631836,-0.730347,503
22966715,10013,0.340576,-0.632202,-0.731445,508
22976716,10001,0.339722,-0.631592,-0.732056,508
22986711,9995,0.337402,-0.631226,-0.729858,511
22996718,10007,0.337280,-0.630493,-0.729370,509
23006694,9976,0.333984,-0.633545,-0.729614,511
23016731,10037,0.333618,-0.635376,-0.727661,514
23026721,9990,0.333618,-0.637451,-0.727295,512
23036710,9989,0.332275,-0.638916,-0.725708,509
23046706,9996,0.332642,-0.639893,-0.727051,508
23056722,10016,0.331787,-0.640991,-0.727905,512
23066696,9974,0.331909,-0.639771,-0.727539,513
23076698,10002,0.333984,-0.638794,-0.729614,517
23086715,10017,0.334595,-0.638672,-0.730103,511
23096706,9991,0.335205,-0.635254,-0.730103,515
23106695,9989,0.338989,-0.633179,-0.728271,511
23116718,10023,0.340942,-0.630981,-0.727295,517
23126704,9986,0.341675,-0.630615,-0.726929,512
23136709,10005,0.341064,-0.630737,-0.727295,516
23146733,10024,0.339722,-0.631348,-0.726562,518
23156694,9961,0.339722,-0.632690,-0.728027,514
23166719,10025,0.337402,-0.635254,-0.730103,516
23176707,9988,0.336792,-0.635498,-0.731201,512
23186715,10008,0.336182,-0.635376,-0.731323,530
23196706,9991,0.335693,-0.634644,-0.730103,509
23206718,10012,0.335815,-0.633911,-0.730713,516
23216722,10004,0.335083,-0.633057,-0.728638,507
23226702,9980,0.336304,-0.633667,-0.727539,512
23236709,10007,0.335327,-0.633911,-0.726196,509
23246711,10002,0.336426,-0.634399,-0.724976,511
23256721,10010,0.336426,-0.635010,-0.724976,511
23266706,9985,0.334595,-0.637329,-0.726440,511
23276697,9991,0.333008,-0.635742,-0.729858,512
23286723,10026,0.331909,-0.635498,-0.731445,508
23296720,9997,0.331665,-0.634521,-0.731079,511
23306697,9977,0.333008,-0.634644,-0.730469,511
23316718,10021,0.332886,-0.633423,-0.728271,512
23326705,9987,0.333862,-0.631592,-0.729858,512
23336719,10014,0.335815,-0.632202,-0.730713,510
23346711,9992,0.337891,-0.631348,-0.728638,511
23356700,9989,0.339233,-0.631958,-0.727905,508
23366714,10014,0.341309,-0.630981,-0.726074,511
23376705,9991,0.342041,-0.628784,-0.726196,512
23386716,10011,0.343018,-0.626221,-0.726807,512
23396720,10004,0.342773,-0.625854,-0.729858,511
23406713,9993,0.343262,-0.628296,-0.729736,508
23416717,10004,0.343506,-0.627319,-0.730103,511
23426719,10002,0.342529,-0.628784,-0.730103,510
23436705,9986,0.338379,-0.632446,-0.728027,512
23446724,10019,0.336792,-0.633179,-0.729004,513
23456719,9995,0.334351,-0.633545,-0.728027,508
23466721,10002,0.332397,-0.633423,-0.728882,504
23476705,9984,0.331421,-0.634888,-0.729492,512
23486733,10028,0.329956,-0.634644,-0.731323,508
23496709,9976,0.329956,-0.634155,-0.730469,513
23506705,9996,0.330933,-0.634521,-0.731201,511
23516708,10003,0.333130,-0.634155,-0.733765,509
23526704,9996,0.335327,-0.633789,-0.735840,511
23536718,10014,0.336060,-0.633789,-0.736450,512
23546713,9995,0.336914,-0.634766,-0.733032,511
23556714,10001,0.337769,-0.633179,-0.731934,510
23566716,10002,0.337769,-0.630493,-0.731934,509
23576704,9988,0.336914,-0.628906,-0.731079,512
23586720,10016,0.336914,-0.628784,-0.729980,512
23596710,9990,0.336914,-0.629272,-0.725586,510
23606708,9998,0.337891,-0.629761,-0.728027,511
23616709,10001,0.337524,-0.629395,-0.731323,512
23626723,10014,0.338867,-0.630859,-0.734619,508
23636700,9977,0.340820,-0.632080,-0.735962,507
23646712,10012,0.342041,-0.633545,-0.733032,512
23656721,10009,0.342163,-0.633667,-0.731323,511
23666703,9982,0.340454,-0.633423,-0.729980,504
23676704,10001,0.339844,-0.635010,-0.729126,504
23686730,10026,0.337891,-0.636719,-0.729126,512
23696707,9977,0.337280,-0.636963,-0.729736,506
23706700,9993,0.336914,-0.637573,-0.728882,512
23716714,10014,0.337036,-0.635620,-0.731323,509
23726694,9980,0.335083,-0.632202,-0.733276,510
23736710,10016,0.333862,-0.629639,-0.733276,516
