t_us,dt_us,ax,ay,az,ppg
77865797,10016,-0.065796,-0.649780,-0.777466,513
77875792,9995,-0.065063,-0.648193,-0.778320,513
77885773,9981,-0.064941,-0.645142,-0.779419,513
77895796,10023,-0.065552,-0.646851,-0.781250,505
77905789,9993,-0.062256,-0.647095,-0.786255,513
77915769,9980,-0.061157,-0.646973,-0.789307,504
77925777,10008,-0.057861,-0.650146,-0.787231,507
77935771,9994,-0.064453,-0.646973,-0.784790,503
77945813,10042,-0.065918,-0.645020,-0.784790,514
77955781,9968,-0.069580,-0.643188,-0.781982,511
77965798,10017,-0.067993,-0.644897,-0.781738,505
77975772,9974,-0.068726,-0.646484,-0.781616,510
77986939,11167,-0.071289,-0.649414,-0.776489,507
77995794,8855,-0.075562,-0.655273,-0.779907,512
78005797,10003,-0.071899,-0.651855,-0.785156,511
78015782,9985,-0.072021,-0.651489,-0.786743,512
78025778,9996,-0.076660,-0.653809,-0.786499,511
78035770,9992,-0.074829,-0.655762,-0.786255,504
78045796,10026,-0.073120,-0.656738,-0.787476,510
78055791,9995,-0.071655,-0.656494,-0.785522,503
78065796,10005,-0.072510,-0.655884,-0.785400,512
78075791,9995,-0.069458,-0.654541,-0.783813,513
78093780,17989,-0.064331,-0.653076,-0.782959,508
78101649,7869,-0.063110,-0.650635,-0.783081,514
78107607,5958,-0.064331,-0.654419,-0.782104,511
78115796,8189,-0.062256,-0.648560,-0.780762,512
78125811,10015,-0.061890,-0.645508,-0.779907,512
78135780,9969,-0.062866,-0.643921,-0.777466,506
78145785,10005,-0.063354,-0.655151,-0.779419,513
78155788,10003,-0.059814,-0.644775,-0.778198,512
78165799,10011,-0.061646,-0.650391,-0.780029,512
78175794,9995,-0.062134,-0.649780,-0.779053,514
78185796,10002,-0.066772,-0.648315,-0.780273,507
78195792,9996,-0.069580,-0.653198,-0.783081,509
78205778,9986,-0.073486,-0.655151,-0.785278,506
78215784,10006,-0.074219,-0.655151,-0.785767,509
78225787,10003,-0.074463,-0.653320,-0.785645,509
78235786,9999,-0.074951,-0.653198,-0.784424,514
78245775,9989,-0.074829,-0.653687,-0.785645,516
78255781,10006,-0.071045,-0.650513,-0.782593,514
78265770,9989,-0.070068,-0.646973,-0.783691,515
78275773,10003,-0.067993,-0.647461,-0.781982,518
78285779,10006,-0.068359,-0.646240,-0.782593,517
78295769,9990,-0.067749,-0.645508,-0.785767,519
78305803,10034,-0.066772,-0.649414,-0.785522,520
78315790,9987,-0.066895,-0.650146,-0.787109,519
78325784,9994,-0.069458,-0.654175,-0.787476,519
78335806,10022,-0.069824,-0.655518,-0.786865,522
78345785,9979,-0.073120,-0.655029,-0.785645,518
78355798,10013,-0.073730,-0.654541,-0.782837,513
78365791,9993,-0.072754,-0.651855,-0.778931,520
78375783,9992,-0.071045,-0.651245,-0.777710,520
78385797,10014,-0.069214,-0.650757,-0.777832,519
78395771,9974,-0.067627,-0.648804,-0.776489,518
78405779,10008,-0.068237,-0.646240,-0.774780,515
78415774,9995,-0.063965,-0.650024,-0.776489,517
78425780,10006,-0.062622,-0.650391,-0.779175,518
78435789,10009,-0.059814,-0.651978,-0.780640,516
78445772,9983,-0.060913,-0.651978,-0.780029,514
78455777,10005,-0.062500,-0.653442,-0.781250,515
78465783,10006,-0.064575,-0.653442,-0.780640,512
78475772,9989,-0.071655,-0.654541,-0.779663,514
78485779,10007,-0.072388,-0.653442,-0.779297,512
78495778,9999,-0.073853,-0.651978,-0.779419,512
78505796,10018,-0.075562,-0.652832,-0.780029,514
78515798,10002,-0.072266,-0.655273,-0.781250,510
78525789,9991,-0.068970,-0.653809,-0.780151,505
78535773,9984,-0.069336,-0.654419,-0.781250,504
78545772,9999,-0.067749,-0.655762,-0.782104,509
78555782,10010,-0.069214,-0.655762,-0.781494,512
78565776,9994,-0.068970,-0.653687,-0.781250,515
78575772,9996,-0.070312,-0.653687,-0.781616,513
78585793,10021,-0.069946,-0.653076,-0.781738,514
78595789,9996,-0.068481,-0.653320,-0.781738,513
78605788,9999,-0.068604,-0.652710,-0.780273,512
78615782,9994,-0.069092,-0.653442,-0.781982,506
78625787,10005,-0.067627,-0.651245,-0.783081,516
78635773,9986,-0.064575,-0.652832,-0.782471,513
78645783,10010,-0.064941,-0.651489,-0.782593,513
78655777,9994,-0.066650,-0.650879,-0.780884,515
78665784,10007,-0.067261,-0.650391,-0.777954,514
78675797,10013,-0.070679,-0.650513,-0.780273,512
78685787,9990,-0.068726,-0.652954,-0.780029,506
78695815,10028,-0.071045,-0.651001,-0.781494,513
78705788,9973,-0.070190,-0.653320,-0.784180,505
78715789,10001,-0.069580,-0.653198,-0.784302,512
78725770,9981,-0.068115,-0.655029,-0.784180,513
78735783,10013,-0.070679,-0.653564,-0.783447,512
78745775,9992,-0.073120,-0.649780,-0.779419,510
78755777,10002,-0.073975,-0.647583,-0.779175,505
78765772,9995,-0.075073,-0.646606,-0.777832,511
78775798,10026,-0.073853,-0.648926,-0.777832,511
78785770,9972,-0.071045,-0.646729,-0.777100,510
78795782,10012,-0.064087,-0.651733,-0.780029,502
78805795,10013,-0.064941,-0.653076,-0.780396,511
78815790,9995,-0.065430,-0.654297,-0.779785,505
78825779,9989,-0.067261,-0.654663,-0.778931,505
78835792,10013,-0.069824,-0.654541,-0.780640,506
78845816,10024,-0.071533,-0.654907,-0.782715,510
78855795,9979,-0.071899,-0.658936,-0.784790,504
78865776,9981,-0.069092,-0.656982,-0.784424,512
78875769,9993,-0.068115,-0.654297,-0.782349,512
78885773,10004,-0.064697,-0.655273,-0.782593,511
78895796,10023,-0.062744,-0.653809,-0.782715,513
78905788,9992,-0.066040,-0.654053,-0.780640,513
78915793,10005,-0.068237,-0.653320,-0.780762,512
78925792,9999,-0.071045,-0.652466,-0.781372,511
78935788,9996,-0.072510,-0.651611,-0.781982,505
78945791,10003,-0.071045,-0.651245,-0.783447,515
78955791,10000,-0.069702,-0.651245,-0.783691,504
78965779,9988,-0.068848,-0.649414,-0.782593,509
78975769,9990,-0.068848,-0.651123,-0.782104,512
78985774,10005,-0.067993,-0.651123,-0.782471,510
78995798,10024,-0.069946,-0.649658,-0.785400,519
79005796,9998,-0.068481,-0.653442,-0.783081,512
79015770,9974,-0.073120,-0.647339,-0.781494,522
79025814,10044,-0.068848,-0.648193,-0.782837,520
79035772,9958,-0.067505,-0.653931,-0.781372,513
79045782,10010,-0.070801,-0.653442,-0.779663,521
79055786,10004,-0.068970,-0.648193,-0.781860,513
79065793,10007,-0.068604,-0.653442,-0.781982,520
79075796,10003,-0.069580,-0.656250,-0.782715,523
79085780,9984,-0.069214,-0.657471,-0.782715,513
79095781,10001,-0.068604,-0.657959,-0.782837,521
79111905,16124,-0.069214,-0.654175,-0.778687,512
79117780,5875,-0.072388,-0.653931,-0.778320,520
79125793,8013,-0.068237,-0.654785,-0.775146,519
79135784,9991,-0.074463,-0.653076,-0.774170,514
79145779,9995,-0.074707,-0.652466,-0.775513,518
79155773,9994,-0.072266,-0.654175,-0.778809,509
79165790,10017,-0.072144,-0.657471,-0.780396,514
79175771,9981,-0.067993,-0.657104,-0.784180,507
79185798,10027,-0.065674,-0.661621,-0.786011,516
79195782,9984,-0.062744,-0.661987,-0.787231,515
79205820,10038,-0.061768,-0.659668,-0.785034,515
79215789,9969,-0.063721,-0.654419,-0.783569,516
79225786,9997,-0.065308,-0.653442,-0.782227,515
79235775,9989,-0.068359,-0.652710,-0.777954,507
79245773,9998,-0.073730,-0.651489,-0.776245,516
79255798,10025,-0.074219,-0.648193,-0.775024,512
79265796,9998,-0.075562,-0.646362,-0.774658,509
79275798,10002,-0.076416,-0.644775,-0.776123,514
79285788,9990,-0.071533,-0.646118,-0.779541,515
79295788,10000,-0.068481,-0.641846,-0.781494,514
79305769,9981,-0.065674,-0.645386,-0.784546,513
79315792,10023,-0.065186,-0.645630,-0.783569,513
79325781,9989,-0.064453,-0.645142,-0.784058,512
79335798,10017,-0.065918,-0.647339,-0.783569,514
79345786,9988,-0.068359,-0.647339,-0.784424,510
79355788,10002,-0.069702,-0.649170,-0.782837,513
79365783,9995,-0.075928,-0.652710,-0.782715,513
79375788,10005,-0.076050,-0.653442,-0.783447,512
79385793,10005,-0.077637,-0.654175,-0.782715,512
79395809,10016,-0.076538,-0.658447,-0.783447,512
79405773,9964,-0.072754,-0.659180,-0.784424,515
79415791,10018,-0.068237,-0.657593,-0.783203,512
79425779,9988,-0.064331,-0.656494,-0.785767,514
79435802,10023,-0.061768,-0.655640,-0.786133,512
79445775,9973,-0.056274,-0.653320,-0.786133,513
79455769,9994,-0.059448,-0.652100,-0.785645,514
79465775,10006,-0.063965,-0.649536,-0.783203,514
79475793,10018,-0.069580,-0.650146,-0.781128,512
79485793,10000,-0.073730,-0.649902,-0.777954,511
79495772,9979,-0.075317,-0.648804,-0.775879,514
79505778,10006,-0.077271,-0.649536,-0.776978,506
79515778,10000,-0.075806,-0.652588,-0.777344,512
79525784,10006,-0.072388,-0.652710,-0.777222,506
79535796,10012,-0.070312,-0.654175,-0.778198,509
79545778,9982,-0.065796,-0.656860,-0.779297,513
79555798,10020,-0.032593,-0.659912,-0.779663,512
79565794,9996,-0.061279,-0.656738,-0.778564,513
79575795,10001,-0.062988,-0.655396,-0.776611,515
79585789,9994,-0.064087,-0.656738,-0.776367,513
79595813,10024,-0.065308,-0.656250,-0.775635,513
79605790,9977,-0.070068,-0.652710,-0.772583,514
