t_us,dt_us,ax,ay,az,ppg
19215372,10016,-0.180054,-0.321655,0.922607,516
19225343,9971,-0.180298,-0.322754,0.924683,514
19235353,10010,-0.178223,-0.326050,0.924194,514
19245349,9996,-0.178589,-0.325684,0.923096,513
19255372,10023,-0.175537,-0.323608,0.924194,512
19268153,12781,-0.175415,-0.318726,0.926025,504
19275343,7190,-0.175415,-0.319580,0.926270,515
19285353,10010,-0.176514,-0.324341,0.928467,513
19295345,9992,-0.177002,-0.326416,0.929810,513
19305397,10052,-0.177856,-0.328613,0.930664,511
19315351,9954,-0.176270,-0.330200,0.927856,515
19325371,10020,-0.176025,-0.328369,0.925903,513
19335371,10000,-0.176025,-0.323853,0.925293,515
19345361,9990,-0.175293,-0.319946,0.924927,507
19355368,10007,-0.174072,-0.317505,0.924316,513
19365357,9989,-0.175659,-0.317505,0.923218,512
19375353,9996,-0.175537,-0.323608,0.921753,514
19385347,9994,-0.178101,-0.326782,0.920044,515
19395372,10025,-0.180420,-0.327759,0.919189,515
19405349,9977,-0.182007,-0.327393,0.918335,514
19415354,10005,-0.183472,-0.324463,0.917725,514
19425354,10000,-0.182129,-0.322388,0.917114,515
19435343,9989,-0.181152,-0.319824,0.919189,509
19445365,10022,-0.178711,-0.319458,0.920776,516
19455356,9991,-0.176758,-0.320190,0.920898,511
19466297,10941,-0.173584,-0.320557,0.919800,516
19475350,9053,-0.172852,-0.318359,0.919800,508
19485360,10010,-0.174438,-0.314453,0.920532,511
19495370,10010,-0.175171,-0.315918,0.922607,515
19505362,9992,-0.177612,-0.317139,0.925903,513
19515350,9988,-0.177979,-0.321533,0.928955,517
19525362,10012,-0.177856,-0.327637,0.929077,517
19535346,9984,-0.177246,-0.328491,0.930420,507
19545362,10016,-0.176270,-0.327515,0.930054,510
19555352,9990,-0.174683,-0.328125,0.929687,518
19565366,10014,-0.174072,-0.326660,0.929443,512
19575343,9977,-0.173584,-0.324951,0.927002,516
19585362,10019,-0.174194,-0.315796,0.921631,515
19595345,9983,-0.174683,-0.311768,0.920044,512
19605351,10006,-0.176025,-0.312256,0.920532,513
19615347,9996,-0.177856,-0.316040,0.919434,519
19625358,10011,-0.177612,-0.322266,0.921997,514
19635350,9992,-0.177368,-0.327637,0.922607,495
19645352,10002,-0.177368,-0.329834,0.924194,518
19655352,10000,-0.177002,-0.327515,0.923340,507
19665542,10190,-0.176147,-0.324951,0.924805,514
19675353,9811,-0.177124,-0.323608,0.923462,509
19685364,10011,-0.177124,-0.322510,0.924927,512
19695368,10004,-0.177856,-0.321899,0.918701,508
19705366,9998,-0.175537,-0.312134,0.929932,514
19715358,9992,-0.176147,-0.318848,0.928711,509
19725356,9998,-0.179077,-0.327881,0.932739,509
19735356,10000,-0.175659,-0.333374,0.926270,515
19745353,9997,-0.171631,-0.319336,0.918823,514
19755367,10014,-0.174316,-0.316406,0.917358,516
19765349,9982,-0.175781,-0.316406,0.920532,513
19775343,9994,-0.177979,-0.317017,0.921997,507
19785367,10024,-0.182007,-0.315918,0.927246,514
19795366,9999,-0.176514,-0.323853,0.929199,516
19805357,9991,-0.173218,-0.332275,0.928101,513
19815352,9995,-0.173462,-0.325562,0.926758,515
19825369,10017,-0.177490,-0.319092,0.925171,516
19835347,9978,-0.177002,-0.317505,0.923462,515
19845366,10019,-0.176758,-0.319458,0.923340,508
19855368,10002,-0.172607,-0.319702,0.922729,512
19865368,10000,-0.174683,-0.319580,0.922241,513
19875365,9997,-0.177246,-0.320190,0.922363,515
19885349,9984,-0.179443,-0.320068,0.921753,513
19895358,10009,-0.178833,-0.321777,0.922119,514
19905345,9987,-0.178589,-0.324951,0.923584,514
19915364,10019,-0.175293,-0.326294,0.923096,514
19925371,10007,-0.177979,-0.323975,0.923828,505
19935346,9975,-0.177490,-0.324097,0.925415,506
19945367,10021,-0.178833,-0.325562,0.926880,511
19955370,10003,-0.177002,-0.323975,0.926880,514
19967378,12008,-0.174194,-0.320068,0.921753,513
19977503,10125,-0.173584,-0.317871,0.921387,504
19985350,7847,-0.173828,-0.317993,0.921387,508
19995354,10004,-0.176147,-0.321289,0.923096,504
20005355,10001,-0.178589,-0.325195,0.925049,513
20015352,9997,-0.178589,-0.328369,0.927124,506
20025348,9996,-0.176880,-0.328491,0.926025,512
20035353,10005,-0.177612,-0.326050,0.927490,514
