t_us,dt_us,ax,ay,az,ppg
11484174,10004,-0.103760,0.461182,0.847900,511
11494192,10018,-0.104370,0.458496,0.847656,505
11504185,9993,-0.105591,0.457520,0.848511,510
11514171,9986,-0.104370,0.456909,0.847412,510
11524172,10001,-0.105591,0.461670,0.848389,511
11534181,10009,-0.104614,0.459473,0.848267,504
11544167,9986,-0.104492,0.457764,0.849121,502
11554176,10009,-0.104858,0.454834,0.848877,509
11564166,9990,-0.104492,0.455688,0.848267,507
11574200,10034,-0.105957,0.455444,0.850464,509
11584175,9975,-0.105713,0.455078,0.850586,507
11594188,10013,-0.106079,0.454590,0.850220,502
11604193,10005,-0.107666,0.455078,0.848877,503
11614166,9973,-0.106201,0.455566,0.847534,503
11624189,10023,-0.107300,0.456055,0.845581,509
11634170,9981,-0.108521,0.455200,0.844360,511
11644177,10007,-0.108154,0.455688,0.844727,509
11654168,9991,-0.109741,0.458130,0.845947,509
11664192,10024,-0.109497,0.461304,0.849121,507
11674186,9994,-0.109863,0.461792,0.851562,500
11684193,10007,-0.107666,0.461060,0.853516,507
11694177,9984,-0.108643,0.458862,0.853027,507
11704172,9995,-0.109741,0.457275,0.854492,508
11714169,9997,-0.108398,0.457397,0.856079,508
11724174,10005,-0.107300,0.460205,0.856567,502
11734179,10005,-0.107544,0.463989,0.859741,508
11744184,10005,-0.105957,0.473511,0.864624,506
11754184,10000,-0.105225,0.474731,0.864502,507
11764168,9984,-0.104614,0.473389,0.860962,503
11774191,10023,-0.105591,0.472046,0.859741,511
11784189,9998,-0.103882,0.470703,0.857666,511
11794187,9998,-0.102783,0.472290,0.854614,511
11804173,9986,-0.102905,0.472900,0.853394,508
11814165,9992,-0.102661,0.472046,0.854248,517
11824183,10018,-0.101196,0.472290,0.856812,513
11834171,9988,-0.101440,0.473389,0.856567,515
11844166,9995,-0.100952,0.471924,0.853882,521
11854178,10012,-0.101929,0.467163,0.850464,523
11864205,10027,-0.101685,0.464111,0.850586,522
11874176,9971,-0.101563,0.462280,0.847778,522
11884177,10001,-0.101563,0.460937,0.847290,525
11894165,9988,-0.101685,0.459961,0.852173,524
11904166,10001,-0.099854,0.457397,0.851685,517
11914169,10003,-0.101196,0.456909,0.849854,523
11924180,10011,-0.103271,0.455200,0.847168,521
11934168,9988,-0.103760,0.452393,0.845947,522
11944169,10001,-0.104492,0.452881,0.845337,519
11954164,9995,-0.103882,0.453735,0.846191,519
11964189,10025,-0.105713,0.458496,0.845581,513
11974191,10002,-0.105713,0.458984,0.845459,515
11984185,9994,-0.105591,0.458740,0.845215,514
11994204,10019,-0.107666,0.458252,0.845337,511
12004167,9963,-0.107544,0.459106,0.845093,513
12014169,10002,-0.107910,0.460449,0.845947,511
12024171,10002,-0.108887,0.462036,0.847290,512
12034173,10002,-0.109253,0.463623,0.850952,510
12044179,10006,-0.110474,0.465454,0.850586,510
12054175,9996,-0.110962,0.465698,0.850708,509
12064184,10009,-0.111206,0.465088,0.849731,509
