t_us,dt_us,ax,ay,az,ppg
146765381,10016,0.130493,0.632568,0.724243,502
146775376,9995,0.128662,0.632080,0.723755,506
146785363,9987,0.129395,0.631714,0.722412,506
146795409,10046,0.128784,0.629395,0.720825,507
146805370,9961,0.127930,0.630005,0.723511,498
146815369,9999,0.128784,0.630737,0.724121,501
146825381,10012,0.128906,0.630859,0.723511,502
146835363,9982,0.128906,0.630005,0.723755,497
146845365,10002,0.129272,0.629639,0.723145,502
146855374,10009,0.129272,0.629272,0.723389,493
146865365,9991,0.129517,0.629395,0.723511,499
146875365,10000,0.128296,0.629883,0.723022,490
146885361,9996,0.130371,0.635010,0.723755,489
146895377,10016,0.128174,0.630005,0.723267,498
146905364,9987,0.126343,0.630127,0.723145,493
146915365,10001,0.129150,0.629028,0.721924,492
146925363,9998,0.129028,0.630127,0.721680,488
146935370,10007,0.130371,0.634399,0.725220,493
146945387,10017,0.131470,0.632690,0.727295,489
146955374,9987,0.129028,0.630127,0.722656,494
146965372,9998,0.129883,0.628296,0.721069,490
146975374,10002,0.127686,0.630127,0.719971,496
146985368,9994,0.129517,0.632935,0.724609,491
146995388,10020,0.128296,0.629761,0.723633,498
147005365,9977,0.128052,0.629028,0.722534,492
147015366,10001,0.128296,0.629150,0.720947,496
147025394,10028,0.129272,0.628296,0.720703,490
147035366,9972,0.130371,0.631714,0.725708,498
147045388,10022,0.129883,0.632080,0.725586,501
147055362,9974,0.128906,0.631470,0.724243,501
147065386,10024,0.127930,0.631470,0.721313,505
147075383,9997,0.127319,0.628418,0.719604,512
147085386,10003,0.129272,0.631226,0.724609,517
147095381,9995,0.129150,0.632202,0.725098,525
147105365,9984,0.129395,0.631714,0.725220,535
147115367,10002,0.127808,0.629028,0.722778,540
147125360,9993,0.130005,0.628052,0.720703,552
147135402,10042,0.130737,0.627930,0.723267,557
147145380,9978,0.126953,0.631958,0.724731,561
147155377,9997,0.128174,0.630859,0.721313,568
147165364,9987,0.128906,0.630615,0.720825,578
147175372,10008,0.129639,0.629395,0.720093,578
147185390,10018,0.128418,0.629639,0.722778,581
147195364,9974,0.129761,0.631836,0.724243,581
147205364,10000,0.130371,0.630981,0.724609,579
147215364,10000,0.129761,0.631592,0.723389,578
147225362,9998,0.127197,0.630859,0.720581,576
147235369,10007,0.128784,0.629272,0.720215,570
147245388,10019,0.129395,0.630127,0.722900,563
147255389,10001,0.127197,0.632202,0.726562,563
147265369,9980,0.129395,0.630859,0.722046,564
147275363,9994,0.119995,0.630493,0.715698,563
147285365,10002,0.139648,0.632568,0.713867,560
147295401,10036,0.133789,0.638062,0.721313,554
147305389,9988,0.127319,0.631104,0.732788,552
147315372,9983,0.127197,0.627686,0.721802,551
147325389,10017,0.124146,0.626709,0.708862,540
147335372,9983,0.130859,0.632446,0.711792,540
147345389,10017,0.128296,0.637695,0.729858,535
147355400,10011,0.122559,0.641602,0.729980,525
147365382,9982,0.130737,0.627075,0.713379,530
147375362,9980,0.137085,0.629272,0.709717,526
147385365,10003,0.134155,0.629883,0.723511,517
147395368,10003,0.126221,0.631958,0.729980,520
147405366,9998,0.123047,0.633911,0.729858,520
147415383,10017,0.122070,0.625122,0.711182,518
147425383,10000,0.127197,0.634155,0.717041,515
147435385,10002,0.131226,0.636597,0.725098,513
147445360,9975,0.129517,0.632080,0.730225,515
147455379,10019,0.132202,0.635132,0.724854,513
147465389,10010,0.129028,0.621826,0.713135,509
147475374,9985,0.128662,0.627808,0.718140,517
147485376,10002,0.127563,0.633545,0.727539,506
147495377,10001,0.126221,0.639648,0.730957,504
147505380,10003,0.126709,0.637939,0.725952,503
147515361,9981,0.127808,0.637329,0.719238,501
147525386,10025,0.125122,0.622192,0.719604,501
147535381,9995,0.128540,0.625732,0.722412,500
147545366,9985,0.132080,0.635864,0.725586,499
147555387,10021,0.133057,0.635986,0.723633,493
147565376,9989,0.130493,0.637451,0.724609,496
147575387,10011,0.125977,0.631348,0.721680,491
147585390,10003,0.124268,0.629395,0.720215,495
147595372,9982,0.123535,0.630005,0.719604,493
147605367,9995,0.125610,0.629639,0.722900,485
147615367,10000,0.126953,0.631348,0.723877,492
147625411,10044,0.127563,0.632202,0.721680,485
147635374,9963,0.130859,0.634033,0.719360,483
147645382,10008,0.129517,0.632568,0.721558,487
147655388,10006,0.127808,0.630981,0.724976,489
147665387,9999,0.125977,0.630127,0.724731,489
147675374,9987,0.126343,0.630981,0.721680,491
147685406,10032,0.127563,0.633545,0.720093,494
147695362,9956,0.128296,0.632446,0.722778,492
147705367,10005,0.126465,0.633667,0.725830,489
147715384,10017,0.125610,0.633423,0.723755,495
147725362,9978,0.130127,0.630371,0.719360,489
147735368,10006,0.130371,0.630371,0.721558,491
147745390,10022,0.128052,0.631104,0.724731,491
147755365,9975,0.130249,0.635498,0.727905,491
147765363,9998,0.127563,0.634033,0.723633,490
147775369,10006,0.126343,0.632324,0.720825,488
147785365,9996,0.126221,0.628906,0.718750,489
147795380,10015,0.128052,0.631592,0.721313,488
147805387,10007,0.129395,0.634644,0.723145,490
147815366,9979,0.130249,0.635132,0.722778,486
147825381,10015,0.130127,0.635010,0.720947,490
147835363,9982,0.128174,0.632324,0.721924,484
147845372,10009,0.125854,0.629761,0.721191,492
147855360,9988,0.128784,0.633301,0.723145,485
147865379,10019,0.127075,0.633179,0.723877,475
147875372,9993,0.127563,0.631714,0.722046,487
147885386,10014,0.129150,0.631714,0.720947,491
147895383,9997,0.129150,0.630127,0.721313,492
147905381,9998,0.128296,0.633423,0.721313,492
147915367,9986,0.129150,0.632690,0.723633,490
147925378,10011,0.127686,0.631348,0.722046,493
147935360,9982,0.128906,0.631226,0.721680,490
147945383,10023,0.126953,0.631714,0.722046,496
147955368,9985,0.125488,0.628296,0.723511,493
147965369,10001,0.128296,0.629517,0.725098,494
147975364,9995,0.130493,0.631348,0.724609,498
147985370,10006,0.130005,0.632812,0.723389,501
147995367,9997,0.130371,0.633667,0.722900,504
148005360,9993,0.128418,0.632080,0.724121,510
148015380,10020,0.125610,0.627686,0.722046,516
148025391,10011,0.126343,0.627197,0.722778,525
148035360,9969,0.128052,0.629761,0.723145,534
148045361,10001,0.128784,0.632202,0.723389,539
148055372,10011,0.131226,0.634766,0.724976,551
148065381,10009,0.127808,0.629150,0.723633,549
148075360,9979,0.127197,0.626343,0.723389,562
148085378,10018,0.127930,0.627441,0.722656,565
148095375,9997,0.127197,0.629761,0.723267,569
148105380,10005,0.128418,0.631592,0.724243,568
148115365,9985,0.127808,0.630615,0.723145,568
148125371,10006,0.127563,0.629517,0.722900,559
148135417,10046,0.128662,0.628784,0.724365,564
148145389,9972,0.126953,0.628418,0.723633,562
148155387,9998,0.129761,0.628906,0.723633,555
148165373,9986,0.131470,0.631958,0.724609,552
148175383,10010,0.127075,0.630737,0.723389,549
148185360,9977,0.126831,0.630127,0.723755,547
148195361,10001,0.126831,0.629639,0.724609,542
148205390,10029,0.126343,0.629761,0.724121,539
148215385,9995,0.128052,0.630737,0.723877,537
148225363,9978,0.130005,0.629272,0.723633,534
148235377,10014,0.129395,0.629639,0.722656,532
148245368,9991,0.129517,0.629639,0.724121,521
148255387,10019,0.128296,0.630493,0.723755,523
148265360,9973,0.128662,0.632324,0.723755,520
148275368,10008,0.128540,0.632812,0.723877,519
148285367,9999,0.126953,0.628296,0.722534,510
148295379,10012,0.127319,0.627441,0.722534,512
148305365,9986,0.127930,0.628174,0.724976,520
148315393,10028,0.127930,0.629883,0.724487,509
148325381,9988,0.129517,0.629395,0.724243,508
148335366,9985,0.129150,0.629272,0.723511,509
148345374,10008,0.127808,0.628540,0.723877,506
148355368,9994,0.128906,0.630005,0.724731,510
148365383,10015,0.127686,0.631958,0.726440,509
148375385,10002,0.127441,0.630859,0.725586,508
148385379,9994,0.128052,0.631104,0.721924,509
148395380,10001,0.127319,0.627686,0.720459,507
148405361,9981,0.128418,0.627197,0.723511,505
148415389,10028,0.129761,0.629395,0.727051,499
148425385,9996,0.130249,0.632202,0.727783,506
148435386,10001,0.130981,0.632690,0.725952,495
148445365,9979,0.125977,0.627075,0.720093,484
148455375,10010,0.126221,0.625366,0.720947,491
148465389,10014,0.126709,0.628662,0.723755,495
148475376,9987,0.127563,0.631226,0.726807,493
148485386,10010,0.127441,0.632324,0.726318,491
148495385,9999,0.130127,0.630249,0.723145,491
148505360,9975,0.130859,0.629150,0.723022,483
148515362,10002,0.129517,0.628174,0.724243,489
148525389,10027,0.127686,0.627930,0.725708,489
148535384,9995,0.127441,0.630005,0.725952,489
148545399,10015,0.128784,0.630981,0.724243,489
148555385,9986,0.129028,0.628906,0.721558,490
148565364,9979,0.128418,0.627930,0.723511,488
148575385,10021,0.127563,0.628662,0.724487,486
148585375,9990,0.128906,0.629639,0.726196,484
148595386,10011,0.130371,0.630005,0.726562,487
148605373,9987,0.129272,0.629150,0.723022,483
148615362,9989,0.127441,0.628418,0.722900,485
148625364,10002,0.126831,0.628540,0.724609,489
148635382,10018,0.125488,0.629150,0.726074,489
148645362,9980,0.127075,0.629272,0.726685,490
148655374,10012,0.127686,0.629395,0.724365,488
148665368,9994,0.129150,0.629639,0.723511,489
148675373,10005,0.126953,0.628662,0.723755,481
148685384,10011,0.129272,0.629761,0.723755,480
148695386,10002,0.129517,0.628540,0.724487,486
148705370,9984,0.129150,0.631592,0.723999,482
148715382,10012,0.129150,0.631226,0.723145,488
148725381,9999,0.129272,0.629150,0.723755,489
148735378,9997,0.128906,0.627686,0.724243,482
148745362,9984,0.126465,0.628174,0.724487,489
148755386,10024,0.127930,0.629150,0.724731,482
148765389,10003,0.129883,0.629028,0.723633,487
148775374,9985,0.129150,0.629395,0.725342,483
148785379,10005,0.128662,0.628052,0.724976,487
148795366,9987,0.129272,0.628418,0.725342,483
148805368,10002,0.128418,0.627930,0.727051,488
148815368,10000,0.128906,0.628906,0.725708,490
148825376,10008,0.129517,0.632202,0.723511,491
148835376,10000,0.128418,0.630859,0.723267,490
148845377,10001,0.127930,0.628174,0.723022,503
148855368,9991,0.128296,0.628296,0.723022,508
148865376,10008,0.128784,0.627075,0.724609,515
148875376,10000,0.130493,0.630249,0.728027,526
148885374,9998,0.131104,0.632080,0.727173,533
148895371,9997,0.129639,0.630737,0.723877,542
148905374,10003,0.126587,0.628540,0.721924,548
148915364,9990,0.125854,0.628174,0.722656,549
148925386,10022,0.127075,0.627563,0.724487,555
148935386,10000,0.128906,0.630127,0.724854,561
148945363,9977,0.130737,0.630371,0.725342,564
148955377,10014,0.129639,0.630005,0.723633,557
148965367,9990,0.128784,0.630127,0.723145,563
148975365,9998,0.128296,0.629150,0.723877,559
148985365,10000,0.127930,0.625854,0.724121,559
148995372,10007,0.129517,0.629517,0.725098,558
149005387,10015,0.128662,0.632080,0.725342,555
149015387,10000,0.129150,0.633179,0.724243,552
149025367,9980,0.128906,0.631104,0.723877,558
149035385,10018,0.127441,0.629150,0.722656,555
149045389,10004,0.128662,0.629639,0.722778,538
149055398,10009,0.129517,0.630005,0.725586,542
149065374,9976,0.130249,0.630859,0.725342,533
149075387,10013,0.131592,0.630859,0.724731,533
149085368,9981,0.129883,0.630615,0.725342,530
149095380,10012,0.126953,0.629395,0.722412,521
149105372,9992,0.126221,0.629517,0.723145,520
149115381,10009,0.128296,0.629395,0.723633,520
149125365,9984,0.129150,0.630249,0.724365,520
149135365,10000,0.130127,0.631226,0.725830,511
149145378,10013,0.129395,0.629272,0.723389,512
149155366,9988,0.129028,0.628418,0.722168,512
149165380,10014,0.128418,0.628662,0.723999,506
149175371,9991,0.127930,0.629272,0.723633,508
149185375,10004,0.128906,0.631104,0.724243,506
149195372,9997,0.128418,0.632324,0.723145,507
149205379,10007,0.128784,0.628784,0.723999,503
149215376,9997,0.128174,0.628906,0.724243,503
149225373,9997,0.127686,0.629028,0.723389,503
149235364,9991,0.129639,0.629150,0.724487,501
149245367,10003,0.128540,0.631226,0.724243,496
149255384,10017,0.130005,0.631226,0.723511,502
149265384,10000,0.129028,0.631348,0.723877,501
