t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
27711855,16336,-0.062622,-1.017334,0.062988,1.77002,-0.610352,3.601074,0.0,0.0,0.0,457,static
27726896,15041,-0.062622,-1.018188,0.064331,1.89209,-0.671387,3.723145,0.0,0.0,0.0,455,static
27742064,15168,-0.062378,-1.017578,0.06543,2.01416,-0.671387,3.723145,19.372559,-12.219238,82.250977,452,static
27758212,16148,-0.062378,-1.017944,0.065063,2.075195,-0.488281,3.662109,0.0,0.0,0.0,455,static
27773658,15446,-0.062378,-1.017578,0.063843,1.89209,-0.732422,3.601074,0.0,0.0,0.0,453,static
27788880,15222,-0.062622,-1.01709,0.064331,2.01416,-0.732422,3.662109,19.567871,-12.573242,84.179687,456,static
27805349,16469,-0.062256,-1.016602,0.064209,2.01416,-0.671387,3.601074,0.0,0.0,0.0,449,static
27820311,14962,-0.062988,-1.018066,0.063477,2.075195,-0.610352,3.601074,0.0,0.0,0.0,457,static
27835308,14997,-0.060791,-1.018188,0.064331,2.075195,-0.549316,3.723145,19.592285,-12.5,82.641602,457,static
27851638,16330,-0.063477,-1.018555,0.064575,2.075195,-0.671387,3.662109,0.0,0.0,0.0,455,static
27868496,16858,-0.063843,-1.016479,0.064575,2.258301,-0.671387,3.723145,0.0,0.0,0.0,472,static
27883718,15222,-0.061768,-1.017578,0.064575,2.075195,-0.549316,3.78418,19.262695,-12.963867,83.215332,486,static
27900386,16668,-0.06189,-1.018066,0.064331,1.89209,-0.610352,3.662109,0.0,0.0,0.0,529,static
27915582,15196,-0.062866,-1.01709,0.06543,1.953125,-0.549316,3.662109,0.0,0.0,0.0,568,static
27930784,15202,-0.062744,-1.017578,0.064697,2.01416,-0.610352,3.662109,19.848633,-12.890625,84.228516,607,static
27946881,16097,-0.063477,-1.017578,0.064575,2.01416,-0.671387,3.540039,0.0,0.0,0.0,650,static
27961711,14830,-0.062256,-1.018188,0.064819,2.01416,-0.732422,3.723145,0.0,0.0,0.0,669,static
27977130,15419,-0.062622,-1.016846,0.064453,1.953125,-0.732422,3.601074,19.470215,-12.158203,83.26416,686,static
